SERVICE;PROTOCOL;DIR;SRC;SRCPORT;DEST;DESTPORT;STATE;AGE;EXP;PKTS;BYTES
HTTPS;TCP;In;10.100.22.26;62205;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:06;23:59:58;142;14640
HTTPS;TCP;Out;201.65.78.233;17939;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:06;23:59:58;142;14640
HTTPS;TCP;In;192.168.188.118;49189;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:21:02;23:59:07;141;14475
HTTPS;TCP;Out;201.65.78.233;64675;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:21:02;23:59:07;141;14475
HTTPS;TCP;In;192.168.188.45;51357;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:24:10;23:59:54;141;10074
HTTPS;TCP;Out;201.65.78.233;38258;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:24:10;23:59:54;141;10074
HTTPS;TCP;In;192.168.91.175;39550;35.186.224.25;443;ESTABLISHED:ESTABLISHED;00:06:46;23:55:25;141;44937
HTTPS;TCP;Out;177.200.93.126;54456;35.186.224.25;443;ESTABLISHED:ESTABLISHED;00:06:46;23:55:25;141;44937
HTTPS;TCP;In;192.168.180.63;43235;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:16:00;23:56:38;141;24932
HTTPS;TCP;Out;177.200.93.126;31573;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:16:00;23:56:38;141;24932
HTTPS;TCP;In;192.168.196.36;41253;216.239.36.131;443;CLOSING:ESTABLISHED;01:02:06;00:13:49;141;22318
HTTPS;TCP;Out;177.200.93.126;43978;216.239.36.131;443;ESTABLISHED:CLOSING;01:02:06;00:13:49;141;22318
HTTPS;TCP;In;192.168.180.78;46465;216.239.36.131;443;CLOSING:ESTABLISHED;01:50:40;00:01:33;141;22187
HTTPS;TCP;Out;177.200.93.126;40708;216.239.36.131;443;ESTABLISHED:CLOSING;01:50:40;00:01:33;141;22187
HTTPS;TCP;In;192.168.88.35;44420;157.240.216.60;443;TIME_WAIT:TIME_WAIT;00:01:46;00:00:00;141;118858
HTTPS;TCP;Out;177.200.93.126;40070;157.240.216.60;443;TIME_WAIT:TIME_WAIT;00:01:46;00:00:00;141;118858
HTTPS;TCP;In;192.168.196.103;49962;23.73.210.161;443;ESTABLISHED:ESTABLISHED;02:26:30;21:35:23;141;103936
HTTPS;TCP;Out;177.200.93.126;61899;23.73.210.161;443;ESTABLISHED:ESTABLISHED;02:26:30;21:35:23;141;103936
HTTPS;TCP;In;192.168.160.120;57530;20.197.71.89;443;ESTABLISHED:ESTABLISHED;11:21:38;23:40:14;141;22787
HTTPS;TCP;Out;177.200.93.126;23468;20.197.71.89;443;ESTABLISHED:ESTABLISHED;11:21:38;23:40:14;141;22787
HTTPS;TCP;In;192.168.170.77;47882;13.52.146.195;443;FIN_WAIT_2:FIN_WAIT_2;00:00:11;00:01:22;141;89693
HTTPS;TCP;Out;177.200.93.126;61981;13.52.146.195;443;FIN_WAIT_2:FIN_WAIT_2;00:00:11;00:01:22;141;89693
HTTPS;TCP;In;10.100.22.25;64169;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:35;23:59:30;141;14637
HTTPS;TCP;Out;201.65.78.233;15336;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:35;23:59:30;141;14637
HTTPS;TCP;In;192.168.180.63;48420;201.148.102.162;443;TIME_WAIT:TIME_WAIT;00:00:07;00:01:24;140;100512
HTTPS;TCP;Out;177.200.93.126;4867;201.148.102.162;443;TIME_WAIT:TIME_WAIT;00:00:07;00:01:24;140;100512
HTTPS;TCP;In;192.168.196.66;63601;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:58;23:59:07;140;14666
HTTPS;TCP;Out;201.65.78.233;43498;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:58;23:59:07;140;14666
HTTPS;TCP;In;192.168.196.35;50250;201.33.187.57;443;CLOSING:ESTABLISHED;00:17:01;00:07:42;140;86677
HTTPS;TCP;Out;177.200.93.126;44994;201.33.187.57;443;ESTABLISHED:CLOSING;00:17:01;00:07:42;140;86677
HTTPS;TCP;In;192.168.88.35;60166;157.240.216.60;443;FIN_WAIT_2:ESTABLISHED;00:04:54;00:13:40;140;79865
HTTPS;TCP;Out;177.200.93.126;16670;157.240.216.60;443;ESTABLISHED:FIN_WAIT_2;00:04:54;00:13:40;140;79865
HTTPS;TCP;In;192.168.88.35;42446;157.240.216.60;443;TIME_WAIT:TIME_WAIT;00:03:21;00:01:18;140;70065
HTTPS;TCP;Out;177.200.93.126;48055;157.240.216.60;443;TIME_WAIT:TIME_WAIT;00:03:21;00:01:18;140;70065
HTTPS;TCP;In;192.168.170.77;49512;13.52.146.255;443;FIN_WAIT_2:FIN_WAIT_2;00:00:04;00:01:29;140;75464
HTTPS;TCP;Out;177.200.93.126;20708;13.52.146.255;443;FIN_WAIT_2:FIN_WAIT_2;00:00:04;00:01:29;140;75464
HTTPS;TCP;In;192.168.170.254;38587;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:42:34;23:56:28;140;22359
HTTPS;TCP;Out;177.200.93.126;49770;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:42:34;23:56:28;140;22359
HTTPS;TCP;In;192.168.88.35;57416;142.251.128.131;443;ESTABLISHED:ESTABLISHED;00:00:01;00:00:00;140;119818
HTTPS;TCP;Out;177.200.93.126;53643;142.251.128.131;443;ESTABLISHED:ESTABLISHED;00:00:01;00:00:00;140;119818
HTTPS;TCP;In;10.100.22.25;49710;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:20;23:59:52;140;14560
HTTPS;TCP;Out;201.65.78.233;3948;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:20;23:59:52;140;14560
HTTPS;TCP;In;10.100.22.25;49725;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:10;23:59:32;140;14454
HTTPS;TCP;Out;201.65.78.233;38886;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:10;23:59:32;140;14454
HTTPS;TCP;In;192.168.161.81;61430;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:01;23:59:56;140;14670
HTTPS;TCP;Out;201.65.78.233;34455;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:01;23:59:56;140;14670
HTTPS;TCP;In;192.168.170.77;44008;216.239.36.131;443;ESTABLISHED:ESTABLISHED;07:28:56;16:49:18;140;25757
HTTPS;TCP;Out;177.200.93.126;64193;216.239.36.131;443;ESTABLISHED:ESTABLISHED;07:28:56;16:49:18;140;25757
HTTPS;TCP;In;192.168.88.35;54913;23.52.116.251;443;ESTABLISHED:ESTABLISHED;00:24:30;23:35:54;140;121184
HTTPS;TCP;Out;201.65.78.233;46569;23.52.116.251;443;ESTABLISHED:ESTABLISHED;00:24:30;23:35:54;140;121184
HTTPS;TCP;In;192.168.88.35;33674;157.240.226.34;443;ESTABLISHED:ESTABLISHED;00:15:14;23:59:00;140;21328
HTTPS;TCP;Out;177.200.93.126;13370;157.240.226.34;443;ESTABLISHED:ESTABLISHED;00:15:14;23:59:00;140;21328
HTTPS;TCP;In;10.100.22.27;51375;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:38;23:59:26;140;14560
HTTPS;TCP;Out;201.65.78.233;9487;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:38;23:59:26;140;14560
HTTPS;TCP;In;192.168.170.135;49714;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:23:51;23:59:43;140;14889
HTTPS;TCP;Out;201.65.78.233;25945;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:23:51;23:59:43;140;14889
HTTPS;TCP;In;192.168.170.254;52594;142.251.132.234;443;ESTABLISHED:ESTABLISHED;04:51:51;19:23:58;139;13899
HTTPS;TCP;Out;177.200.93.126;48684;142.251.132.234;443;ESTABLISHED:ESTABLISHED;04:51:51;19:23:58;139;13899
HTTPS;TCP;In;192.168.196.84;51352;157.240.216.23;443;ESTABLISHED:ESTABLISHED;02:37:26;21:37:16;139;29010
HTTPS;TCP;Out;177.200.93.126;48055;157.240.216.23;443;ESTABLISHED:ESTABLISHED;02:37:26;21:37:16;139;29010
HTTPS;TCP;In;192.168.170.92;33963;157.240.216.16;443;CLOSING:ESTABLISHED;00:09:02;00:10:45;139;15567
HTTPS;TCP;Out;177.200.93.126;60469;157.240.216.16;443;ESTABLISHED:CLOSING;00:09:02;00:10:45;139;15567
HTTPS;TCP;In;192.168.88.35;37872;142.250.78.234;443;CLOSING:ESTABLISHED;00:19:29;00:01:49;139;28098
HTTPS;TCP;Out;177.200.93.126;49516;142.250.78.234;443;ESTABLISHED:CLOSING;00:19:29;00:01:49;139;28098
HTTPS;TCP;In;10.100.22.25;52120;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:23;23:59:39;139;14557
HTTPS;TCP;Out;201.65.78.233;38592;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:23;23:59:39;139;14557
HTTPS;TCP;In;192.168.88.35;51646;157.240.216.23;443;ESTABLISHED:ESTABLISHED;03:16:14;21:00:55;139;33935
HTTPS;TCP;Out;177.200.93.126;10216;157.240.216.23;443;ESTABLISHED:ESTABLISHED;03:16:14;21:00:55;139;33935
HTTPS;TCP;In;192.168.196.36;39762;142.250.79.232;443;ESTABLISHED:ESTABLISHED;02:00:36;22:02:19;139;89568
HTTPS;TCP;Out;177.200.93.126;55278;142.250.79.232;443;ESTABLISHED:ESTABLISHED;02:00:36;22:02:19;139;89568
HTTPS;TCP;In;192.168.170.92;39266;52.97.78.82;443;ESTABLISHED:FIN_WAIT_2;00:04:39;00:10:23;139;61245
HTTPS;TCP;Out;177.200.93.126;60924;52.97.78.82;443;FIN_WAIT_2:ESTABLISHED;00:04:39;00:10:23;139;61245
HTTPS;TCP;In;192.168.88.35;49106;157.240.216.61;443;TIME_WAIT:TIME_WAIT;00:05:01;00:00:03;139;22934
HTTPS;TCP;Out;177.200.93.126;6491;157.240.216.61;443;TIME_WAIT:TIME_WAIT;00:05:01;00:00:03;139;22934
XMPP;TCP;In;192.168.196.16;49954;157.240.216.61;5222;FIN_WAIT_2:FIN_WAIT_2;00:10:52;00:00:39;139;24907
XMPP;TCP;Out;177.200.93.126;13638;157.240.216.61;5222;FIN_WAIT_2:FIN_WAIT_2;00:10:52;00:00:39;139;24907
HTTPS;TCP;In;192.168.170.82;45446;103.115.77.222;443;ESTABLISHED:ESTABLISHED;00:01:26;23:59:57;139;47891
HTTPS;TCP;Out;177.200.93.126;10068;103.115.77.222;443;ESTABLISHED:ESTABLISHED;00:01:26;23:59:57;139;47891
HTTPS;TCP;In;192.168.161.134;60456;31.13.74.32;443;ESTABLISHED:ESTABLISHED;02:51:29;23:55:32;138;24184
HTTPS;TCP;Out;201.65.78.233;5828;31.13.74.32;443;ESTABLISHED:ESTABLISHED;02:51:29;23:55:32;138;24184
HTTPS;TCP;In;10.100.22.21;58321;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:11;23:59:51;138;14623
HTTPS;TCP;Out;201.65.78.233;47267;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:11;23:59:51;138;14623
HTTPS;TCP;In;192.168.88.35;2070;201.148.102.145;443;FIN_WAIT_2:FIN_WAIT_2;00:01:16;00:01:10;138;98330
HTTPS;TCP;Out;177.200.93.126;58179;201.148.102.145;443;FIN_WAIT_2:FIN_WAIT_2;00:01:16;00:01:10;138;98330
HTTPS;TCP;In;192.168.170.77;47830;13.52.146.195;443;FIN_WAIT_2:FIN_WAIT_2;00:01:23;00:00:09;138;72525
HTTPS;TCP;Out;177.200.93.126;47221;13.52.146.195;443;FIN_WAIT_2:FIN_WAIT_2;00:01:23;00:00:09;138;72525
HTTPS;TCP;In;191.6.23.184;60861;192.168.160.27;443;FIN_WAIT_2:ESTABLISHED;00:16:07;00:00:05;138;85307
HTTPS;TCP;Out;191.6.23.184;60861;192.168.160.27;443;ESTABLISHED:FIN_WAIT_2;00:16:07;00:00:05;138;85307
HTTPS;TCP;Out;177.200.93.126;12018;157.240.12.32;443;ESTABLISHED:CLOSING;00:29:39;00:14:49;138;16057
HTTPS;TCP;In;192.168.196.36;44660;31.13.74.32;443;ESTABLISHED:ESTABLISHED;01:54:52;23:59:33;138;11884
HTTPS;TCP;Out;177.200.93.126;32126;31.13.74.32;443;ESTABLISHED:ESTABLISHED;01:54:52;23:59:33;138;11884
HTTPS;TCP;In;192.168.78.116;55090;201.148.102.162;443;FIN_WAIT_2:ESTABLISHED;00:05:57;00:11:41;138;96239
HTTPS;TCP;Out;177.200.93.126;32419;201.148.102.162;443;ESTABLISHED:FIN_WAIT_2;00:05:57;00:11:41;138;96239
HTTPS;TCP;In;192.168.196.38;61113;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:21;23:59:03;137;14334
HTTPS;TCP;Out;201.65.78.233;58441;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:21;23:59:03;137;14334
HTTPS;TCP;In;192.168.88.35;47562;31.13.74.32;443;ESTABLISHED:ESTABLISHED;00:20:42;23:59:52;137;18827
HTTPS;TCP;Out;177.200.93.126;57619;31.13.74.32;443;ESTABLISHED:ESTABLISHED;00:20:42;23:59:52;137;18827
HTTPS;TCP;In;192.168.170.77;37118;142.250.79.42;443;ESTABLISHED:ESTABLISHED;01:52:09;22:14:20;137;50041
HTTPS;TCP;Out;177.200.93.126;63052;142.250.79.42;443;ESTABLISHED:ESTABLISHED;01:52:09;22:14:20;137;50041
HTTPS;TCP;In;192.168.180.63;47746;13.227.97.18;443;FIN_WAIT_2:ESTABLISHED;00:05:45;00:13:15;137;91524
HTTPS;TCP;Out;177.200.93.126;46919;13.227.97.18;443;ESTABLISHED:FIN_WAIT_2;00:05:45;00:13:15;137;91524
XMPP;TCP;In;192.168.196.103;57776;157.240.216.61;5222;CLOSING:ESTABLISHED;00:20:45;00:08:59;137;14326
XMPP;TCP;Out;177.200.93.126;36325;157.240.216.61;5222;ESTABLISHED:CLOSING;00:20:45;00:08:59;137;14326
HTTPS;TCP;In;192.168.193.134;54304;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:27:20;23:59:10;137;14583
HTTPS;TCP;Out;201.65.78.233;23394;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:27:20;23:59:10;137;14583
HTTPS;TCP;In;192.168.180.63;30899;157.240.216.34;443;ESTABLISHED:ESTABLISHED;02:21:24;23:47:37;137;26777
HTTPS;TCP;Out;177.200.93.126;64729;157.240.216.34;443;ESTABLISHED:ESTABLISHED;02:21:24;23:47:37;137;26777
HTTPS;TCP;In;10.100.22.26;59664;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:16;23:59:49;136;14437
HTTPS;TCP;Out;201.65.78.233;56619;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:16;23:59:49;136;14437
HTTPS;TCP;In;192.168.193.49;51632;157.240.216.63;443;FIN_WAIT_2:ESTABLISHED;00:04:26;00:11:39;136;64644
HTTPS;TCP;Out;177.200.93.126;40486;157.240.216.63;443;ESTABLISHED:FIN_WAIT_2;00:04:26;00:11:39;136;64644
HTTPS;TCP;In;192.168.88.35;60150;52.85.213.90;443;FIN_WAIT_2:ESTABLISHED;00:06:46;00:12:15;136;101404
HTTPS;TCP;Out;177.200.93.126;31055;52.85.213.90;443;ESTABLISHED:FIN_WAIT_2;00:06:46;00:12:15;136;101404
HTTPS;TCP;In;192.168.196.103;34020;34.120.221.163;443;CLOSING:ESTABLISHED;00:16:37;00:05:45;136;15371
HTTPS;TCP;Out;177.200.93.126;9121;34.120.221.163;443;ESTABLISHED:CLOSING;00:16:37;00:05:45;136;15371
HTTPS;TCP;In;192.168.91.216;50604;216.58.222.14;443;TIME_WAIT:TIME_WAIT;00:06:24;00:00:42;136;32024
HTTPS;TCP;Out;177.200.93.126;45078;216.58.222.14;443;TIME_WAIT:TIME_WAIT;00:06:24;00:00:42;136;32024
HTTPS;TCP;In;192.168.180.114;64583;23.73.216.57;443;FIN_WAIT_2:FIN_WAIT_2;00:01:03;00:00:28;136;131221
HTTPS;TCP;Out;177.200.93.126;51977;23.73.216.57;443;FIN_WAIT_2:FIN_WAIT_2;00:01:03;00:00:28;136;131221
HTTPS;TCP;In;192.168.196.36;48664;157.240.216.34;443;ESTABLISHED:ESTABLISHED;03:38:13;23:52:03;136;25401
HTTPS;TCP;Out;177.200.93.126;23251;157.240.216.34;443;ESTABLISHED:ESTABLISHED;03:38:13;23:52:03;136;25401
XMPP;TCP;In;192.168.88.35;48394;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;00:02:07;23:59:57;136;16403
XMPP;TCP;Out;177.200.93.126;30421;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;00:02:07;23:59:57;136;16403
HTTPS;TCP;In;10.100.20.11;15806;31.13.67.10;443;ESTABLISHED:ESTABLISHED;00:43:26;23:46:08;136;15284
HTTPS;TCP;Out;201.65.78.233;35777;31.13.67.10;443;ESTABLISHED:ESTABLISHED;00:43:26;23:46:08;136;15284
HTTPS;TCP;In;192.168.88.35;54886;162.159.137.44;443;TIME_WAIT:TIME_WAIT;00:00:25;00:01:06;136;94127
HTTPS;TCP;Out;177.200.93.126;57091;162.159.137.44;443;TIME_WAIT:TIME_WAIT;00:00:25;00:01:06;136;94127
HTTPS;TCP;In;10.100.20.14;23523;18.228.35.56;443;ESTABLISHED:ESTABLISHED;00:00:18;23:59:49;136;104730
HTTPS;TCP;Out;201.65.78.233;34492;18.228.35.56;443;ESTABLISHED:ESTABLISHED;00:00:18;23:59:49;136;104730
SNMP;UDP;In;192.168.170.156;61571;192.168.83.96;161;NO_TRAFFIC:SINGLE;00:02:56;00:00:26;136;11474
SNMP;UDP;Out;201.65.78.233;24730;192.168.83.96;161;SINGLE:NO_TRAFFIC;00:02:56;00:00:26;136;11474
HTTPS;TCP;In;192.168.196.103;47078;157.240.216.23;443;CLOSING:ESTABLISHED;00:26:17;00:14:47;136;15759
HTTPS;TCP;Out;177.200.93.126;1428;157.240.216.23;443;ESTABLISHED:CLOSING;00:26:17;00:14:47;136;15759
HTTPS;TCP;In;10.100.22.29;38946;101.33.24.229;443;CLOSING:ESTABLISHED;00:13:07;00:04:56;136;18085
HTTPS;TCP;Out;177.200.93.126;31361;101.33.24.229;443;ESTABLISHED:CLOSING;00:13:07;00:04:56;136;18085
HTTP;TCP;In;192.168.195.102;56846;35.247.137.80;80;ESTABLISHED:ESTABLISHED;00:24:40;23:59:37;136;11529
HTTP;TCP;Out;201.65.78.233;61989;35.247.137.80;80;ESTABLISHED:ESTABLISHED;00:24:40;23:59:37;136;11529
HTTPS;TCP;In;192.168.88.35;59652;52.84.77.67;443;ESTABLISHED:ESTABLISHED;00:00:48;23:59:56;136;56250
HTTPS;TCP;Out;177.200.93.126;56722;52.84.77.67;443;ESTABLISHED:ESTABLISHED;00:00:48;23:59:56;136;56250
XMPP;TCP;In;192.168.180.63;42648;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;01:18:52;22:58:30;135;11379
XMPP;TCP;Out;177.200.93.126;60770;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;01:18:52;22:58:30;135;11379
HTTPS;TCP;In;10.100.22.25;49765;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:24:57;23:59:07;135;14217
HTTPS;TCP;Out;201.65.78.233;10260;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:24:57;23:59:07;135;14217
XMPP;TCP;In;192.168.64.110;55902;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;00:07:27;23:59:32;135;35039
XMPP;TCP;Out;177.200.93.126;7677;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;00:07:27;23:59:32;135;35039
HTTPS;TCP;In;192.168.170.92;40510;189.36.162.62;443;FIN_WAIT_2:FIN_WAIT_2;00:02:15;00:00:40;135;46721
HTTPS;TCP;Out;177.200.93.126;16222;189.36.162.62;443;FIN_WAIT_2:FIN_WAIT_2;00:02:15;00:00:40;135;46721
HTTPS;TCP;In;192.168.88.35;35518;34.102.215.99;443;ESTABLISHED:ESTABLISHED;00:05:34;23:54:38;135;27062
HTTPS;TCP;Out;177.200.93.126;11488;34.102.215.99;443;ESTABLISHED:ESTABLISHED;00:05:34;23:54:38;135;27062
HTTPS;TCP;In;192.168.88.35;40216;3.136.200.104;443;ESTABLISHED:ESTABLISHED;00:01:23;23:59:59;135;67548
HTTPS;TCP;Out;177.200.93.126;53083;3.136.200.104;443;ESTABLISHED:ESTABLISHED;00:01:23;23:59:59;135;67548
HTTPS;TCP;In;192.168.188.189;56422;142.250.218.132;443;ESTABLISHED:ESTABLISHED;00:00:50;23:59:37;135;19759
HTTPS;TCP;Out;177.200.93.126;20116;142.250.218.132;443;ESTABLISHED:ESTABLISHED;00:00:50;23:59:37;135;19759
HTTPS;TCP;In;10.100.20.11;31558;35.201.119.36;443;ESTABLISHED:ESTABLISHED;00:13:03;23:54:54;135;42966
HTTPS;TCP;Out;201.65.78.233;54381;35.201.119.36;443;ESTABLISHED:ESTABLISHED;00:13:03;23:54:54;135;42966
HTTPS;TCP;In;192.168.84.235;33456;35.201.119.36;443;ESTABLISHED:ESTABLISHED;00:53:44;23:09:24;135;42936
HTTPS;TCP;Out;177.200.93.126;41869;35.201.119.36;443;ESTABLISHED:ESTABLISHED;00:53:44;23:09:24;135;42936
HTTPS;TCP;In;192.168.196.14;41490;161.117.179.99;443;CLOSING:ESTABLISHED;00:07:18;00:10:47;135;93421
HTTPS;TCP;Out;177.200.93.126;37551;161.117.179.99;443;ESTABLISHED:CLOSING;00:07:18;00:10:47;135;93421
HTTPS;TCP;In;10.100.22.21;49714;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:27:01;23:59:29;135;14503
HTTPS;TCP;Out;201.65.78.233;13323;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:27:01;23:59:29;135;14503
HTTPS;TCP;In;192.168.88.35;33760;157.240.216.23;443;ESTABLISHED:ESTABLISHED;00:30:50;23:46:59;135;36608
HTTPS;TCP;Out;177.200.93.126;33929;157.240.216.23;443;ESTABLISHED:ESTABLISHED;00:30:50;23:46:59;135;36608
HTTPS;TCP;In;10.100.22.26;56749;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:00;23:59:04;135;14254
HTTPS;TCP;Out;201.65.78.233;36371;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:00;23:59:04;135;14254
HTTPS;TCP;In;192.168.196.63;49695;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:27:15;23:59:05;135;14503
HTTPS;TCP;Out;201.65.78.233;22444;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:27:15;23:59:05;135;14503
HTTPS;TCP;In;192.168.88.35;37532;157.240.216.34;443;ESTABLISHED:ESTABLISHED;00:12:43;23:59:39;135;24825
HTTPS;TCP;Out;177.200.93.126;44369;157.240.216.34;443;ESTABLISHED:ESTABLISHED;00:12:43;23:59:39;135;24825
HTTPS;UDP;In;192.168.88.35;46222;201.148.102.146;443;MULTIPLE:MULTIPLE;00:00:37;00:00:23;135;141643
HTTPS;UDP;Out;177.200.93.126;6523;201.148.102.146;443;MULTIPLE:MULTIPLE;00:00:37;00:00:23;135;141643
HTTPS;TCP;In;192.168.88.35;41852;157.240.216.9;443;ESTABLISHED:ESTABLISHED;01:03:20;23:28:35;134;15278
HTTPS;TCP;Out;177.200.93.126;29421;157.240.216.9;443;ESTABLISHED:ESTABLISHED;01:03:20;23:28:35;134;15278
XMPP;TCP;In;192.168.195.109;52853;157.240.216.61;5222;FIN_WAIT_2:FIN_WAIT_2;00:10:43;00:00:52;134;14428
XMPP;TCP;Out;177.200.93.126;43334;157.240.216.61;5222;FIN_WAIT_2:FIN_WAIT_2;00:10:43;00:00:52;134;14428
HTTPS;TCP;In;192.168.170.77;37348;142.250.218.106;443;ESTABLISHED:ESTABLISHED;07:15:21;16:47:07;134;67658
HTTPS;TCP;Out;177.200.93.126;8949;142.250.218.106;443;ESTABLISHED:ESTABLISHED;07:15:21;16:47:07;134;67658
HTTPS;TCP;In;192.168.88.35;35138;76.223.31.44;443;ESTABLISHED:ESTABLISHED;13:20:44;11:08:18;134;19765
HTTPS;TCP;Out;177.200.93.126;2641;76.223.31.44;443;ESTABLISHED:ESTABLISHED;13:20:44;11:08:18;134;19765
HTTPS;TCP;In;192.168.170.254;56200;157.240.216.61;443;ESTABLISHED:ESTABLISHED;00:10:10;23:59:32;134;19576
HTTPS;TCP;Out;177.200.93.126;63442;157.240.216.61;443;ESTABLISHED:ESTABLISHED;00:10:10;23:59:32;134;19576
HTTPS;TCP;In;192.168.88.35;50210;157.240.216.61;443;ESTABLISHED:ESTABLISHED;04:10:31;20:04:17;134;43373
HTTPS;TCP;Out;177.200.93.126;56501;157.240.216.61;443;ESTABLISHED:ESTABLISHED;04:10:31;20:04:17;134;43373
HTTPS;TCP;In;192.168.91.216;46570;172.217.162.202;443;ESTABLISHED:ESTABLISHED;00:02:14;23:59:51;134;36656
HTTPS;TCP;Out;177.200.93.126;52782;172.217.162.202;443;ESTABLISHED:ESTABLISHED;00:02:14;23:59:51;134;36656
HTTPS;TCP;In;192.168.196.35;33794;52.97.78.130;443;FIN_WAIT_2:FIN_WAIT_2;00:01:16;00:01:22;134;96305
HTTPS;TCP;Out;177.200.93.126;8880;52.97.78.130;443;FIN_WAIT_2:FIN_WAIT_2;00:01:16;00:01:22;134;96305
HTTPS;TCP;In;192.168.88.35;3514;142.250.219.227;443;ESTABLISHED:ESTABLISHED;00:23:17;23:38:51;134;114891
HTTPS;TCP;Out;177.200.93.126;60425;142.250.219.227;443;ESTABLISHED:ESTABLISHED;00:23:17;23:38:51;134;114891
HTTPS;TCP;In;192.168.88.35;37956;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:31:00;23:59:15;134;21746
HTTPS;TCP;Out;177.200.93.126;39000;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:31:00;23:59:15;134;21746
HTTPS;TCP;In;192.168.88.35;47450;157.240.216.60;443;TIME_WAIT:TIME_WAIT;00:03:56;00:01:29;134;63662
HTTPS;TCP;Out;177.200.93.126;18217;157.240.216.60;443;TIME_WAIT:TIME_WAIT;00:03:56;00:01:29;134;63662
HTTPS;TCP;In;192.168.88.35;40520;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:25:50;23:57:08;134;21858
HTTPS;TCP;Out;177.200.93.126;10083;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:25:50;23:57:08;134;21858
HTTPS;TCP;In;192.168.88.35;33998;13.227.102.97;443;CLOSING:ESTABLISHED;00:13:43;00:05:23;134;84175
HTTPS;TCP;Out;177.200.93.126;54934;13.227.102.97;443;ESTABLISHED:CLOSING;00:13:43;00:05:23;134;84175
XMPP;TCP;In;192.168.91.245;37300;157.240.12.54;5222;ESTABLISHED:ESTABLISHED;07:02:40;17:12:08;134;35196
XMPP;TCP;Out;177.200.93.126;33255;157.240.12.54;5222;ESTABLISHED:ESTABLISHED;07:02:40;17:12:08;134;35196
HTTPS;TCP;In;192.168.88.35;36386;23.37.228.216;443;FIN_WAIT_2:FIN_WAIT_2;00:01:33;00:00:21;134;90964
HTTPS;TCP;Out;177.200.93.126;6897;23.37.228.216;443;FIN_WAIT_2:FIN_WAIT_2;00:01:33;00:00:21;134;90964
XMPP;TCP;In;192.168.78.85;61883;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;00:00:41;23:59:57;134;29327
XMPP;TCP;Out;177.200.93.126;43311;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;00:00:41;23:59:57;134;29327
